path,fname,label,width,height,bytes,md5,classnum,instnum,motif,rotation,instance_id
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 2_rotate_270.jpg,50 Tanjung Gunung 2_rotate_270.jpg,50 Tanjung Gunung,512,512,51763,459c9be18b7a71a653898b09691a4571,50,2,Tanjung Gunung,270,50|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 2_rotate_90.jpg,50 Tanjung Gunung 2_rotate_90.jpg,50 Tanjung Gunung,512,512,51367,5192b833f4f93c4a764f1761f293d0f9,50,2,Tanjung Gunung,90,50|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 3.jpg,50 Tanjung Gunung 3.jpg,50 Tanjung Gunung,512,512,51075,781c72633928256ee95a2ff90075387f,50,3,Tanjung Gunung,0,50|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 3_rotate_180.jpg,50 Tanjung Gunung 3_rotate_180.jpg,50 Tanjung Gunung,512,512,50879,f3f2110b6f577895713467745f576aaf,50,3,Tanjung Gunung,180,50|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 3_rotate_270.jpg,50 Tanjung Gunung 3_rotate_270.jpg,50 Tanjung Gunung,512,512,49986,54d9f3761379b258473d695eaf494560,50,3,Tanjung Gunung,270,50|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 3_rotate_90.jpg,50 Tanjung Gunung 3_rotate_90.jpg,50 Tanjung Gunung,512,512,49796,41028b625775650602a9a99013b8bebe,50,3,Tanjung Gunung,90,50|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 4.jpg,50 Tanjung Gunung 4.jpg,50 Tanjung Gunung,512,512,51019,0c28c9e9a1d636afc4d10f3f10eee555,50,4,Tanjung Gunung,0,50|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 4_rotate_180.jpg,50 Tanjung Gunung 4_rotate_180.jpg,50 Tanjung Gunung,512,512,51289,22430f8d80631390b8aa9208af89c2bc,50,4,Tanjung Gunung,180,50|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 4_rotate_270.jpg,50 Tanjung Gunung 4_rotate_270.jpg,50 Tanjung Gunung,512,512,47820,e7d95543185ad4ccf9a4ca6b212f3ada,50,4,Tanjung Gunung,270,50|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/50 Tanjung Gunung 4_rotate_90.jpg,50 Tanjung Gunung 4_rotate_90.jpg,50 Tanjung Gunung,512,512,48085,b5fec64f3dd209ee587cc717e1b527dd,50,4,Tanjung Gunung,90,50|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 1.jpg,51 Sekar Kenikir 1.jpg,51 Sekar Kenikir,512,512,60941,806c7317ff6ae8d3a98825f3f52436ae,51,1,Sekar Kenikir,0,51|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 1_rotate_180.jpg,51 Sekar Kenikir 1_rotate_180.jpg,51 Sekar Kenikir,512,512,61036,9d9ca7dfeefd9f424013370bd130c919,51,1,Sekar Kenikir,180,51|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 1_rotate_270.jpg,51 Sekar Kenikir 1_rotate_270.jpg,51 Sekar Kenikir,512,512,55361,436758ac5e6f7fbe75352d3d2697b2ef,51,1,Sekar Kenikir,270,51|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 1_rotate_90.jpg,51 Sekar Kenikir 1_rotate_90.jpg,51 Sekar Kenikir,512,512,55216,c162b159667dcf7f96dea9a9872d5ab5,51,1,Sekar Kenikir,90,51|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 2.jpg,51 Sekar Kenikir 2.jpg,51 Sekar Kenikir,512,512,60298,bfcafe6a2bc9c3b9b29f7a480f6feae8,51,2,Sekar Kenikir,0,51|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 2_rotate_180.jpg,51 Sekar Kenikir 2_rotate_180.jpg,51 Sekar Kenikir,512,512,59593,8865bee47938077fb480608e0a84720f,51,2,Sekar Kenikir,180,51|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 2_rotate_270.jpg,51 Sekar Kenikir 2_rotate_270.jpg,51 Sekar Kenikir,512,512,56033,aebc23b3cab7e6abcc87a37a0e57f10c,51,2,Sekar Kenikir,270,51|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 2_rotate_90.jpg,51 Sekar Kenikir 2_rotate_90.jpg,51 Sekar Kenikir,512,512,56005,1e2bd204c217634b79202b26d6345023,51,2,Sekar Kenikir,90,51|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 3.jpg,51 Sekar Kenikir 3.jpg,51 Sekar Kenikir,512,512,56579,b4ff647c3e0eb87b8d80627f8028e80a,51,3,Sekar Kenikir,0,51|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 3_rotate_180.jpg,51 Sekar Kenikir 3_rotate_180.jpg,51 Sekar Kenikir,512,512,57199,1c95782d41367390a018c37f82ae68be,51,3,Sekar Kenikir,180,51|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 3_rotate_270.jpg,51 Sekar Kenikir 3_rotate_270.jpg,51 Sekar Kenikir,512,512,53135,a8fb4c7f3c64b1168a6055ee72a3b94b,51,3,Sekar Kenikir,270,51|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 3_rotate_90.jpg,51 Sekar Kenikir 3_rotate_90.jpg,51 Sekar Kenikir,512,512,53878,88ec329f57dc24f0f8c41c765dda2beb,51,3,Sekar Kenikir,90,51|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 4.jpg,51 Sekar Kenikir 4.jpg,51 Sekar Kenikir,512,512,56796,e97bc168e666ec140bb71741102d98b9,51,4,Sekar Kenikir,0,51|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 4_rotate_180.jpg,51 Sekar Kenikir 4_rotate_180.jpg,51 Sekar Kenikir,512,512,57201,c98ce04b9ab03dcca2cff12af468c0ea,51,4,Sekar Kenikir,180,51|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 4_rotate_270.jpg,51 Sekar Kenikir 4_rotate_270.jpg,51 Sekar Kenikir,512,512,53419,c702266f334e1d157676db44cb979582,51,4,Sekar Kenikir,270,51|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/51 Sekar Kenikir 4_rotate_90.jpg,51 Sekar Kenikir 4_rotate_90.jpg,51 Sekar Kenikir,512,512,53452,e24cc53f4f022a1f6af466fef244c79d,51,4,Sekar Kenikir,90,51|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 1.jpg,52 Sekar Blimbing 1.jpg,52 Sekar Blimbing,512,512,59176,683cb6790b1c490e5e990a91069c0dd0,52,1,Sekar Blimbing,0,52|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 1_rotate_180.jpg,52 Sekar Blimbing 1_rotate_180.jpg,52 Sekar Blimbing,512,512,60141,7e44ff233d7a3dc480e8ce605b7ab696,52,1,Sekar Blimbing,180,52|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 1_rotate_270.jpg,52 Sekar Blimbing 1_rotate_270.jpg,52 Sekar Blimbing,512,512,53866,a5e79178e7cea1ec482fad918c16d706,52,1,Sekar Blimbing,270,52|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 1_rotate_90.jpg,52 Sekar Blimbing 1_rotate_90.jpg,52 Sekar Blimbing,512,512,53833,14b01247ec6cd4337a313e6137dcec8d,52,1,Sekar Blimbing,90,52|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 2.jpg,52 Sekar Blimbing 2.jpg,52 Sekar Blimbing,512,512,58468,8ccaec6b483e184f5a33f91b2295e387,52,2,Sekar Blimbing,0,52|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 2_rotate_180.jpg,52 Sekar Blimbing 2_rotate_180.jpg,52 Sekar Blimbing,512,512,58136,070de42042243149d59937187e2afa23,52,2,Sekar Blimbing,180,52|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 2_rotate_270.jpg,52 Sekar Blimbing 2_rotate_270.jpg,52 Sekar Blimbing,512,512,53383,c2618f36697d430b566732230b3859e0,52,2,Sekar Blimbing,270,52|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 2_rotate_90.jpg,52 Sekar Blimbing 2_rotate_90.jpg,52 Sekar Blimbing,512,512,52995,2a276b4d176270dbc0de5cf2cdac21d3,52,2,Sekar Blimbing,90,52|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 3.jpg,52 Sekar Blimbing 3.jpg,52 Sekar Blimbing,512,512,55125,e52c2c5a6ecf49175f7a293746d4d9d3,52,3,Sekar Blimbing,0,52|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 3_rotate_180.jpg,52 Sekar Blimbing 3_rotate_180.jpg,52 Sekar Blimbing,512,512,54924,d5662b13079530ab574cf951e233fb09,52,3,Sekar Blimbing,180,52|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 3_rotate_270.jpg,52 Sekar Blimbing 3_rotate_270.jpg,52 Sekar Blimbing,512,512,55127,639c944cb1c2caf2db9efbb1af246443,52,3,Sekar Blimbing,270,52|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 3_rotate_90.jpg,52 Sekar Blimbing 3_rotate_90.jpg,52 Sekar Blimbing,512,512,54861,97f339e03c3eb1e0b7ccb6078d469124,52,3,Sekar Blimbing,90,52|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 4.jpg,52 Sekar Blimbing 4.jpg,52 Sekar Blimbing,512,512,53055,8c14ab842ca22a1ccaeced872f11b9c9,52,4,Sekar Blimbing,0,52|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 4_rotate_180.jpg,52 Sekar Blimbing 4_rotate_180.jpg,52 Sekar Blimbing,512,512,53383,cc112dff63e6e9a0c13f021d59dc48c1,52,4,Sekar Blimbing,180,52|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 4_rotate_270.jpg,52 Sekar Blimbing 4_rotate_270.jpg,52 Sekar Blimbing,512,512,49996,e1ae365df0fb6dff973d74db496e6b12,52,4,Sekar Blimbing,270,52|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/52 Sekar Blimbing 4_rotate_90.jpg,52 Sekar Blimbing 4_rotate_90.jpg,52 Sekar Blimbing,512,512,49908,6e50ec09aa2c0d8ee722c49b02fe5b92,52,4,Sekar Blimbing,90,52|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 1.jpg,53 Sekar Pijetan 1.jpg,53 Sekar Pijetan,512,512,60954,1494c78a1eb89dd1e2b5e33d64c73841,53,1,Sekar Pijetan,0,53|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 1_rotate_180.jpg,53 Sekar Pijetan 1_rotate_180.jpg,53 Sekar Pijetan,512,512,61394,02371805ea3d3a7881cb5eb0d3a105ba,53,1,Sekar Pijetan,180,53|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 1_rotate_270.jpg,53 Sekar Pijetan 1_rotate_270.jpg,53 Sekar Pijetan,512,512,59117,be8a09be6aa7ed6b08d56f0160389719,53,1,Sekar Pijetan,270,53|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 1_rotate_90.jpg,53 Sekar Pijetan 1_rotate_90.jpg,53 Sekar Pijetan,512,512,60266,f733600b63e805e1d2c823940292916e,53,1,Sekar Pijetan,90,53|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 2.jpg,53 Sekar Pijetan 2.jpg,53 Sekar Pijetan,512,512,60024,585904bc71fb1f63b9ed3ed7717f1e87,53,2,Sekar Pijetan,0,53|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 2_rotate_180.jpg,53 Sekar Pijetan 2_rotate_180.jpg,53 Sekar Pijetan,512,512,59112,92f8d034a6c8a5ca1cf9eea4b2e3bbca,53,2,Sekar Pijetan,180,53|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 2_rotate_270.jpg,53 Sekar Pijetan 2_rotate_270.jpg,53 Sekar Pijetan,512,512,58892,9c3db772b000d9a774d9bb0a1e46b8a0,53,2,Sekar Pijetan,270,53|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 2_rotate_90.jpg,53 Sekar Pijetan 2_rotate_90.jpg,53 Sekar Pijetan,512,512,58666,0481e96e52397a972f93e62341c761c0,53,2,Sekar Pijetan,90,53|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 3.jpg,53 Sekar Pijetan 3.jpg,53 Sekar Pijetan,512,512,55729,42bf1a57058aa73292fa54ad2b665299,53,3,Sekar Pijetan,0,53|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 3_rotate_180.jpg,53 Sekar Pijetan 3_rotate_180.jpg,53 Sekar Pijetan,512,512,55727,63f86cab24266f2844d6f8179a28e697,53,3,Sekar Pijetan,180,53|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 3_rotate_270.jpg,53 Sekar Pijetan 3_rotate_270.jpg,53 Sekar Pijetan,512,512,52269,2d03fb966297bcb3e00ba60457dd0c81,53,3,Sekar Pijetan,270,53|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 3_rotate_90.jpg,53 Sekar Pijetan 3_rotate_90.jpg,53 Sekar Pijetan,512,512,52217,8d8ce17bf390f11b47bf57c9bc45393f,53,3,Sekar Pijetan,90,53|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 4.jpg,53 Sekar Pijetan 4.jpg,53 Sekar Pijetan,512,512,55199,7ace3687e14a5a9a536892d137256a93,53,4,Sekar Pijetan,0,53|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 4_rotate_180.jpg,53 Sekar Pijetan 4_rotate_180.jpg,53 Sekar Pijetan,512,512,55041,14e33231f561e63f05f1c8225e9b2dbf,53,4,Sekar Pijetan,180,53|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 4_rotate_270.jpg,53 Sekar Pijetan 4_rotate_270.jpg,53 Sekar Pijetan,512,512,51692,c779f971ad3de9fab8cce1e9c831cea1,53,4,Sekar Pijetan,270,53|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/53 Sekar Pijetan 4_rotate_90.jpg,53 Sekar Pijetan 4_rotate_90.jpg,53 Sekar Pijetan,512,512,51881,729380bea85652bbb846c3d6081b9934,53,4,Sekar Pijetan,90,53|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 1.jpg,54 Sari Mulat 1.jpg,54 Sari Mulat,512,512,62974,efab2b48228e7b730fd97bdef54f6592,54,1,Sari Mulat,0,54|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 1_rotate_180.jpg,54 Sari Mulat 1_rotate_180.jpg,54 Sari Mulat,512,512,62433,b9f20af7658fc248ff532d9174037d10,54,1,Sari Mulat,180,54|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 1_rotate_270.jpg,54 Sari Mulat 1_rotate_270.jpg,54 Sari Mulat,512,512,60985,1f476500c5c3973311c6c2a143d43ae6,54,1,Sari Mulat,270,54|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 1_rotate_90.jpg,54 Sari Mulat 1_rotate_90.jpg,54 Sari Mulat,512,512,62480,135a6ae9de13c9cef218327ad39efba0,54,1,Sari Mulat,90,54|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 2.jpg,54 Sari Mulat 2.jpg,54 Sari Mulat,512,512,60947,25804f28da33c2669111d7420c67dfc6,54,2,Sari Mulat,0,54|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 2_rotate_180.jpg,54 Sari Mulat 2_rotate_180.jpg,54 Sari Mulat,512,512,61362,a2654f507ae5d8d40c0f7b15a771ce98,54,2,Sari Mulat,180,54|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 2_rotate_270.jpg,54 Sari Mulat 2_rotate_270.jpg,54 Sari Mulat,512,512,56412,ae2e9efbbd18aaf15077177d1a3bb8c0,54,2,Sari Mulat,270,54|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 2_rotate_90.jpg,54 Sari Mulat 2_rotate_90.jpg,54 Sari Mulat,512,512,56001,6eca5db47cba3ce05c3ce0f5fde4bd7f,54,2,Sari Mulat,90,54|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 3.jpg,54 Sari Mulat 3.jpg,54 Sari Mulat,512,512,57128,c75474d913396bf0767bdf04593eaea5,54,3,Sari Mulat,0,54|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 3_rotate_180.jpg,54 Sari Mulat 3_rotate_180.jpg,54 Sari Mulat,512,512,57994,8de7ef62c40cbdb98bb7e89bc5ff1e80,54,3,Sari Mulat,180,54|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 3_rotate_270.jpg,54 Sari Mulat 3_rotate_270.jpg,54 Sari Mulat,512,512,54759,de13e07befd963cd2447dd416cc87aab,54,3,Sari Mulat,270,54|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 3_rotate_90.jpg,54 Sari Mulat 3_rotate_90.jpg,54 Sari Mulat,512,512,54651,bf4b45c27d8121bcd4e0d6b7d5a957f6,54,3,Sari Mulat,90,54|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 4.jpg,54 Sari Mulat 4.jpg,54 Sari Mulat,512,512,58133,cc33ff2f1ef6bcfa2a0c29a5916088ce,54,4,Sari Mulat,0,54|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 4_rotate_180.jpg,54 Sari Mulat 4_rotate_180.jpg,54 Sari Mulat,512,512,57239,e72352bf5214b8ef8f98b978cb65a499,54,4,Sari Mulat,180,54|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 4_rotate_270.jpg,54 Sari Mulat 4_rotate_270.jpg,54 Sari Mulat,512,512,53210,0afe8c31428bf915061105da9c10572e,54,4,Sari Mulat,270,54|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/54 Sari Mulat 4_rotate_90.jpg,54 Sari Mulat 4_rotate_90.jpg,54 Sari Mulat,512,512,53405,349e3dd298442cef28e0d28bea9718ec,54,4,Sari Mulat,90,54|4
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 1.jpg,55 Sekar Mrica 1.jpg,55 Sekar Mrica,512,512,62217,da3736447032ceb0a331aef585cd8691,55,1,Sekar Mrica,0,55|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 1_rotate_180.jpg,55 Sekar Mrica 1_rotate_180.jpg,55 Sekar Mrica,512,512,62613,80c69dac46872451816cbd84e82e9acb,55,1,Sekar Mrica,180,55|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 1_rotate_270.jpg,55 Sekar Mrica 1_rotate_270.jpg,55 Sekar Mrica,512,512,60975,560c3246a2b9d2a51d1e497855386e0d,55,1,Sekar Mrica,270,55|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 1_rotate_90.jpg,55 Sekar Mrica 1_rotate_90.jpg,55 Sekar Mrica,512,512,61827,160d0f62125a8928e695cca50dbdf387,55,1,Sekar Mrica,90,55|1
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 2.jpg,55 Sekar Mrica 2.jpg,55 Sekar Mrica,512,512,63854,ac13d2c066ba3ab787a2440bb3466fca,55,2,Sekar Mrica,0,55|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 2_rotate_180.jpg,55 Sekar Mrica 2_rotate_180.jpg,55 Sekar Mrica,512,512,63184,4108aa095d3482687c3e27d41e4cf73c,55,2,Sekar Mrica,180,55|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 2_rotate_270.jpg,55 Sekar Mrica 2_rotate_270.jpg,55 Sekar Mrica,512,512,61061,874389adfc1a982471acf27b69a559b0,55,2,Sekar Mrica,270,55|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 2_rotate_90.jpg,55 Sekar Mrica 2_rotate_90.jpg,55 Sekar Mrica,512,512,61811,fe56fb7f1e3c73efdcbc2cd643872fc0,55,2,Sekar Mrica,90,55|2
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 3.jpg,55 Sekar Mrica 3.jpg,55 Sekar Mrica,512,512,59499,224227631789c9a256eeb3ec537d1eef,55,3,Sekar Mrica,0,55|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 3_rotate_180.jpg,55 Sekar Mrica 3_rotate_180.jpg,55 Sekar Mrica,512,512,59361,8d187d4fbae30432387c8561f00a2b79,55,3,Sekar Mrica,180,55|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 3_rotate_270.jpg,55 Sekar Mrica 3_rotate_270.jpg,55 Sekar Mrica,512,512,57957,24505a388a201a91f81b22cb48ea5574,55,3,Sekar Mrica,270,55|3
/kaggle/input/datasets/hertiyani/batik-nitik-960-official-mendeley/Batik Nitik 960/Batik Nitik 960 Images/55 Sekar Mrica 3_rotate_90.jpg,55 Sekar Mrica 3_rotate_90.jpg,55 Sekar Mrica,512,512,58446,400fa1eaf1a71769d140462d72294b26,55,3,Sekar Mrica,90,55|3
