path,fname,label,dup_group,seed,split
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari20.jpeg,batanghari20.jpeg,batik-batanghari,46,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari21.jpeg,batanghari21.jpeg,batik-batanghari,47,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari21.jpg,batanghari21.jpg,batik-batanghari,48,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari22.jpeg,batanghari22.jpeg,batik-batanghari,49,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari23.jpeg,batanghari23.jpeg,batik-batanghari,50,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari24.jpeg,batanghari24.jpeg,batik-batanghari,51,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari25.jpeg,batanghari25.jpeg,batik-batanghari,52,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari26.jpeg,batanghari26.jpeg,batik-batanghari,53,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari27.jpeg,batanghari27.jpeg,batik-batanghari,54,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari28.jpeg,batanghari28.jpeg,batik-batanghari,55,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari29.jpeg,batanghari29.jpeg,batik-batanghari,56,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari3.jpg,batanghari3.jpg,batik-batanghari,57,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari30.jpeg,batanghari30.jpeg,batik-batanghari,58,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari31.jpeg,batanghari31.jpeg,batik-batanghari,59,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari32.jpeg,batanghari32.jpeg,batik-batanghari,60,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari4.jpeg,batanghari4.jpeg,batik-batanghari,61,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari5.jpg,batanghari5.jpg,batik-batanghari,62,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari6.jpeg,batanghari6.jpeg,batik-batanghari,63,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari7.jpeg,batanghari7.jpeg,batik-batanghari,64,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari8.jpeg,batanghari8.jpeg,batik-batanghari,65,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari9.jpeg,batanghari9.jpeg,batik-batanghari,66,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi1.jpeg,bijikopi1.jpeg,batik-biji kopi,67,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi10.jpeg,bijikopi10.jpeg,batik-biji kopi,68,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi11.jpeg,bijikopi11.jpeg,batik-biji kopi,69,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi12.jpeg,bijikopi12.jpeg,batik-biji kopi,70,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi13.jpeg,bijikopi13.jpeg,batik-biji kopi,71,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi14.jpeg,bijikopi14.jpeg,batik-biji kopi,72,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi15.jpeg,bijikopi15.jpeg,batik-biji kopi,73,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi16.jpeg,bijikopi16.jpeg,batik-biji kopi,74,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi17.jpeg,bijikopi17.jpeg,batik-biji kopi,75,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi18.jpeg,bijikopi18.jpeg,batik-biji kopi,76,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi19.jpeg,bijikopi19.jpeg,batik-biji kopi,77,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi2.jpeg,bijikopi2.jpeg,batik-biji kopi,78,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi20.jpeg,bijikopi20.jpeg,batik-biji kopi,79,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi21.jpeg,bijikopi21.jpeg,batik-biji kopi,80,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi22.jpeg,bijikopi22.jpeg,batik-biji kopi,81,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi23.jpeg,bijikopi23.jpeg,batik-biji kopi,82,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi24.jpeg,bijikopi24.jpeg,batik-biji kopi,83,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi25.jpeg,bijikopi25.jpeg,batik-biji kopi,84,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi26.jpeg,bijikopi26.jpeg,batik-biji kopi,85,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi27.jpeg,bijikopi27.jpeg,batik-biji kopi,86,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi28.jpeg,bijikopi28.jpeg,batik-biji kopi,87,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi29.jpeg,bijikopi29.jpeg,batik-biji kopi,88,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi3.jpeg,bijikopi3.jpeg,batik-biji kopi,89,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi30.jpeg,bijikopi30.jpeg,batik-biji kopi,90,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi4.jpeg,bijikopi4.jpeg,batik-biji kopi,91,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi5.jpeg,bijikopi5.jpeg,batik-biji kopi,92,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi6.jpeg,bijikopi6.jpeg,batik-biji kopi,93,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi7.jpeg,bijikopi7.jpeg,batik-biji kopi,94,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi8.jpeg,bijikopi8.jpeg,batik-biji kopi,95,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-biji kopi/bijikopi9.jpeg,bijikopi9.jpeg,batik-biji kopi,96,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah1.jpg,durianpecah1.jpg,batik-durian pecah,97,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah10.jpg,durianpecah10.jpg,batik-durian pecah,98,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah11.jpeg,durianpecah11.jpeg,batik-durian pecah,99,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah12.jpg,durianpecah12.jpg,batik-durian pecah,100,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah13.jpeg,durianpecah13.jpeg,batik-durian pecah,101,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah14.jpeg,durianpecah14.jpeg,batik-durian pecah,102,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah15.jpeg,durianpecah15.jpeg,batik-durian pecah,103,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah16.jpeg,durianpecah16.jpeg,batik-durian pecah,104,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah17.jpeg,durianpecah17.jpeg,batik-durian pecah,105,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah18.jpeg,durianpecah18.jpeg,batik-durian pecah,106,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah19.jpeg,durianpecah19.jpeg,batik-durian pecah,107,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah2.jpg,durianpecah2.jpg,batik-durian pecah,108,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah20.jpeg,durianpecah20.jpeg,batik-durian pecah,109,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah21.jpeg,durianpecah21.jpeg,batik-durian pecah,110,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah22.jpeg,durianpecah22.jpeg,batik-durian pecah,111,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah23.jpeg,durianpecah23.jpeg,batik-durian pecah,112,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah24.jpeg,durianpecah24.jpeg,batik-durian pecah,113,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah25.jpeg,durianpecah25.jpeg,batik-durian pecah,114,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah26.jpeg,durianpecah26.jpeg,batik-durian pecah,115,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah27.jpeg,durianpecah27.jpeg,batik-durian pecah,116,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah28.jpeg,durianpecah28.jpeg,batik-durian pecah,117,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah29.jpeg,durianpecah29.jpeg,batik-durian pecah,118,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah3.jpg,durianpecah3.jpg,batik-durian pecah,119,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah30.jpeg,durianpecah30.jpeg,batik-durian pecah,120,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah31.jpeg,durianpecah31.jpeg,batik-durian pecah,121,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah32.jpeg,durianpecah32.jpeg,batik-durian pecah,122,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah4.jpg,durianpecah4.jpg,batik-durian pecah,123,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah5.jpeg,durianpecah5.jpeg,batik-durian pecah,124,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah6.jpeg,durianpecah6.jpeg,batik-durian pecah,125,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah7.jpeg,durianpecah7.jpeg,batik-durian pecah,126,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah8.jpeg,durianpecah8.jpeg,batik-durian pecah,127,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-durian pecah/durianpecah9.jpeg,durianpecah9.jpeg,batik-durian pecah,128,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis1.jpeg,tampukmanggis1.jpeg,batik-tampuk manggis,129,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis10.jpeg,tampukmanggis10.jpeg,batik-tampuk manggis,130,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis11.jpeg,tampukmanggis11.jpeg,batik-tampuk manggis,131,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis12.jpeg,tampukmanggis12.jpeg,batik-tampuk manggis,132,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis13.jpeg,tampukmanggis13.jpeg,batik-tampuk manggis,133,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis14.jpeg,tampukmanggis14.jpeg,batik-tampuk manggis,134,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis15.jpeg,tampukmanggis15.jpeg,batik-tampuk manggis,135,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis16.jpeg,tampukmanggis16.jpeg,batik-tampuk manggis,136,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis17.jpeg,tampukmanggis17.jpeg,batik-tampuk manggis,137,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis18.jpeg,tampukmanggis18.jpeg,batik-tampuk manggis,138,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis19.jpeg,tampukmanggis19.jpeg,batik-tampuk manggis,139,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis2.jpeg,tampukmanggis2.jpeg,batik-tampuk manggis,140,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis20.jpeg,tampukmanggis20.jpeg,batik-tampuk manggis,141,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis21.jpeg,tampukmanggis21.jpeg,batik-tampuk manggis,142,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis22.jpeg,tampukmanggis22.jpeg,batik-tampuk manggis,143,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis23.jpeg,tampukmanggis23.jpeg,batik-tampuk manggis,144,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis24.jpeg,tampukmanggis24.jpeg,batik-tampuk manggis,145,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis25.jpeg,tampukmanggis25.jpeg,batik-tampuk manggis,146,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis26.jpeg,tampukmanggis26.jpeg,batik-tampuk manggis,147,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis27.jpeg,tampukmanggis27.jpeg,batik-tampuk manggis,148,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis29.jpeg,tampukmanggis29.jpeg,batik-tampuk manggis,149,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis3.jpeg,tampukmanggis3.jpeg,batik-tampuk manggis,150,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis30.jpeg,tampukmanggis30.jpeg,batik-tampuk manggis,151,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis31.jpeg,tampukmanggis31.jpeg,batik-tampuk manggis,152,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis32.jpeg,tampukmanggis32.jpeg,batik-tampuk manggis,153,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis33.jpeg,tampukmanggis33.jpeg,batik-tampuk manggis,154,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis4.jpeg,tampukmanggis4.jpeg,batik-tampuk manggis,155,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis5.jpg,tampukmanggis5.jpg,batik-tampuk manggis,156,3,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis6.jpeg,tampukmanggis6.jpeg,batik-tampuk manggis,157,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis7.jpeg,tampukmanggis7.jpeg,batik-tampuk manggis,158,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis8.jpeg,tampukmanggis8.jpeg,batik-tampuk manggis,159,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-tampuk manggis/tampukmanggis9.jpeg,tampukmanggis9.jpeg,batik-tampuk manggis,160,3,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo1.jpeg,angsoduo1.jpeg,batik-angso duo,0,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo10.jpeg,angsoduo10.jpeg,batik-angso duo,1,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo11.jpeg,angsoduo11.jpeg,batik-angso duo,2,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo12.jpeg,angsoduo12.jpeg,batik-angso duo,3,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo13.jpeg,angsoduo13.jpeg,batik-angso duo,4,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo14.jpeg,angsoduo14.jpeg,batik-angso duo,5,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo15.jpeg,angsoduo15.jpeg,batik-angso duo,6,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo16.jpeg,angsoduo16.jpeg,batik-angso duo,7,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo17.jpeg,angsoduo17.jpeg,batik-angso duo,8,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo18.jpeg,angsoduo18.jpeg,batik-angso duo,9,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo19.jpeg,angsoduo19.jpeg,batik-angso duo,10,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo2.jpeg,angsoduo2.jpeg,batik-angso duo,11,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo20.jpeg,angsoduo20.jpeg,batik-angso duo,12,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo21.jpeg,angsoduo21.jpeg,batik-angso duo,13,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo22.jpeg,angsoduo22.jpeg,batik-angso duo,10,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo23.jpeg,angsoduo23.jpeg,batik-angso duo,15,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo24.jpeg,angsoduo24.jpeg,batik-angso duo,16,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo25.jpeg,angsoduo25.jpeg,batik-angso duo,17,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo26.jpeg,angsoduo26.jpeg,batik-angso duo,18,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo28.jpeg,angsoduo28.jpeg,batik-angso duo,19,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo29.jpeg,angsoduo29.jpeg,batik-angso duo,20,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo3.jpeg,angsoduo3.jpeg,batik-angso duo,21,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo30.jpeg,angsoduo30.jpeg,batik-angso duo,22,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo31.jpeg,angsoduo31.jpeg,batik-angso duo,23,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo32.jpeg,angsoduo32.jpeg,batik-angso duo,24,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo33.jpeg,angsoduo33.jpeg,batik-angso duo,25,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo34.jpeg,angsoduo34.jpeg,batik-angso duo,26,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo35.jpeg,angsoduo35.jpeg,batik-angso duo,27,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo4.jpeg,angsoduo4.jpeg,batik-angso duo,28,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo5.jpeg,angsoduo5.jpeg,batik-angso duo,29,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo6.jpeg,angsoduo6.jpeg,batik-angso duo,30,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo7.jpeg,angsoduo7.jpeg,batik-angso duo,31,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo8.jpeg,angsoduo8.jpeg,batik-angso duo,21,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-angso duo/angsoduo9.jpeg,angsoduo9.jpeg,batik-angso duo,33,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari1.jpeg,batanghari1.jpeg,batik-batanghari,34,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari10.jpeg,batanghari10.jpeg,batik-batanghari,35,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari11.jpeg,batanghari11.jpeg,batik-batanghari,36,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari12.jpeg,batanghari12.jpeg,batik-batanghari,37,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari13.jpeg,batanghari13.jpeg,batik-batanghari,38,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari14.jpeg,batanghari14.jpeg,batik-batanghari,39,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari15.jpeg,batanghari15.jpeg,batik-batanghari,40,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari16.jpeg,batanghari16.jpeg,batik-batanghari,41,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari17.jpeg,batanghari17.jpeg,batik-batanghari,42,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari18.jpeg,batanghari18.jpeg,batik-batanghari,43,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari19.jpeg,batanghari19.jpeg,batik-batanghari,44,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari2.jpeg,batanghari2.jpeg,batik-batanghari,45,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari20.jpeg,batanghari20.jpeg,batik-batanghari,46,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari21.jpeg,batanghari21.jpeg,batik-batanghari,47,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari21.jpg,batanghari21.jpg,batik-batanghari,48,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari22.jpeg,batanghari22.jpeg,batik-batanghari,49,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari23.jpeg,batanghari23.jpeg,batik-batanghari,50,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari24.jpeg,batanghari24.jpeg,batik-batanghari,51,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari25.jpeg,batanghari25.jpeg,batik-batanghari,52,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari26.jpeg,batanghari26.jpeg,batik-batanghari,53,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari27.jpeg,batanghari27.jpeg,batik-batanghari,54,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari28.jpeg,batanghari28.jpeg,batik-batanghari,55,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari29.jpeg,batanghari29.jpeg,batik-batanghari,56,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari3.jpg,batanghari3.jpg,batik-batanghari,57,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari30.jpeg,batanghari30.jpeg,batik-batanghari,58,4,test
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari31.jpeg,batanghari31.jpeg,batik-batanghari,59,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari32.jpeg,batanghari32.jpeg,batik-batanghari,60,4,train
/kaggle/input/datasets/hertiyani/batik-jambi/batik jambi/batik-batanghari/batanghari4.jpeg,batanghari4.jpeg,batik-batanghari,61,4,train
